accessionNumber,filingDate,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription,Ticker,CIK
0001209191-23-059823,2023-12-27,4,,,,9158,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-059463,2023-12-21,4,,,,12286,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-058104,2023-12-11,4,,,,12016,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-057900,2023-12-08,4,,,,8643,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-057092,2023-12-01,4,,,,8200,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-056994,2023-11-30,4,,,,9129,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-056865,2023-11-29,4,,,,7851,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-056850,2023-11-28,4,,,,13555,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-056848,2023-11-28,4,,,,25141,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-055143,2023-11-14,4,,,,13906,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-054800,2023-11-09,4,,,,32989,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-054345,2023-11-03,4,,,,8201,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-053892,2023-10-30,4,,,,9129,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-053801,2023-10-27,4,,,,12355,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-053714,2023-10-26,4,,,,13556,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-053712,2023-10-26,4,,,,8983,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-052553,2023-10-10,4,,,,12016,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-052055,2023-10-04,4,,,,11349,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-051265,2023-10-02,4,,,,9039,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-051224,2023-10-02,4,,,,8201,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-051208,2023-10-02,4,,,,8753,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-050720,2023-09-28,4,,,,9130,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-050698,2023-09-27,4,,,,21681,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-050684,2023-09-27,4,,,,28445,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-050676,2023-09-27,4,,,,16123,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-050659,2023-09-27,4,,,,8753,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-050631,2023-09-27,4,,,,13555,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-050615,2023-09-26,4,,,,15459,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-050610,2023-09-26,4,,,,9079,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-049052,2023-09-11,4,,,,14619,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-048679,2023-09-07,4,,,,12594,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-048237,2023-09-05,4,,,,8224,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-048045,2023-09-01,4,,,,9130,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-047589,2023-08-29,4,,,,13556,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-047583,2023-08-29,4,,,,8609,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0000929638-23-002316,2023-08-21,4,001-40154,231189537.0,,24819,0,0,xslF345X05/form4.xml,,GOOGL,0001652044
0001209191-23-045324,2023-08-10,4,,,,12016,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-043728,2023-07-28,4,,,,9130,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-043556,2023-07-27,4,,,,8754,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-043511,2023-07-27,4,,,,13555,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-042309,2023-07-14,4,,,,40423,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-042242,2023-07-13,4,,,,10400,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-041714,2023-07-06,4,,,,18359,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-041712,2023-07-06,4,,,,8236,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-041705,2023-07-06,4,,,,9867,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-041695,2023-07-06,4,,,,9549,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-041687,2023-07-06,4,,,,12068,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-041653,2023-07-06,4,,,,6191,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-041643,2023-07-06,4,,,,10375,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-041639,2023-07-06,4,,,,9089,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-040892,2023-07-05,4,,,,10600,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-040232,2023-06-29,4,,,,8265,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-040019,2023-06-28,4,,,,8732,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-039993,2023-06-27,4,,,,16138,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-039984,2023-06-27,4,,,,13556,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-039975,2023-06-27,4,,,,16218,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-039969,2023-06-27,4,,,,16167,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-039964,2023-06-27,4,,,,15463,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-039962,2023-06-27,4,,,,9079,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-039122,2023-06-22,4,001-41536,231034077.0,,24320,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-038363,2023-06-20,4,001-41536,231025322.0,,24319,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-037334,2023-06-15,4,001-41536,231017659.0,,24320,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-036816,2023-06-13,4,,,,9551,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-036666,2023-06-13,4,001-41536,231011433.0,,24321,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-035849,2023-06-09,4,001-41536,231005644.0,,24322,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-035068,2023-06-07,4,001-41536,23999177.0,,24313,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-034034,2023-06-02,4,,,,10276,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-033697,2023-06-02,4,001-41536,23989003.0,,26295,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-033115,2023-05-31,4,,,,8264,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-033107,2023-05-31,4,001-41536,23981184.0,,24315,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-032700,2023-05-26,4,,,,13577,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-032690,2023-05-26,4,,,,8264,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-032529,2023-05-26,4,001-41536,23969147.0,,24311,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-031916,2023-05-24,4,001-41536,23955016.0,,24315,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-031450,2023-05-22,4,001-41536,23944739.0,,26293,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-031354,2023-05-22,4,,,,9549,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-030621,2023-05-18,4,001-41536,23936300.0,,19656,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-030509,2023-05-18,4,,,,19173,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-029789,2023-05-16,4,001-41536,23927723.0,,19655,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-029270,2023-05-15,4,,,,14275,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-029033,2023-05-12,4,001-41536,23915980.0,,21634,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-028464,2023-05-10,4,001-41536,23906623.0,,24057,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-028245,2023-05-09,4,001-40895,23902309.0,,11402,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-027747,2023-05-05,4,,,,20929,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-027711,2023-05-05,4,001-40895,23894586.0,,19232,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-027189,2023-05-03,4,,,,8086,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-027179,2023-05-03,4,,,,8139,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-027168,2023-05-03,4,,,,8046,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-027157,2023-05-03,4,,,,7370,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-026620,2023-05-02,4,,,,8226,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-025795,2023-04-27,4,,,,9855,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-025790,2023-04-27,4,,,,13577,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-022885,2023-04-04,4,,,,10482,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-022816,2023-04-04,4,,,,8226,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-021834,2023-03-31,4,,,,10496,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-021457,2023-03-28,4,,,,13560,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-021454,2023-03-28,4,,,,14320,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-021452,2023-03-28,4,,,,14193,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-021447,2023-03-28,4,,,,16720,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-021442,2023-03-28,4,,,,13554,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-021439,2023-03-28,4,,,,9079,0,0,xslF345X04/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-019177,2023-03-16,4,,,,26204,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-018969,2023-03-15,4,001-40895,23736384.0,,21144,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-017789,2023-03-10,4,,,,9009,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-014259,2023-03-01,4,,,,6379,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-013907,2023-02-28,4,,,,9128,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-013904,2023-02-28,4,,,,8652,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-007919,2023-02-08,4,,,,10110,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-005986,2023-02-01,4,,,,6353,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-005184,2023-01-27,4,,,,8636,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-005130,2023-01-26,4,,,,8763,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-004849,2023-01-25,4,,,,7246,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-002483,2023-01-06,4,,,,8751,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-001423,2023-01-04,4,,,,6355,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-23-000414,2023-01-03,4,,,,11442,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-062875,2022-12-28,4,,,,16111,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-062870,2022-12-28,4,,,,9982,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-062866,2022-12-28,4,,,,16202,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-062864,2022-12-28,4,,,,8960,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-062862,2022-12-28,4,,,,16083,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-062857,2022-12-28,4,,,,15441,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-062853,2022-12-28,4,,,,10001,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-062355,2022-12-21,4,,,,7112,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-061722,2022-12-16,4,,,,7839,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-059251,2022-12-01,4,,,,7216,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-058929,2022-11-29,4,,,,14493,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-058906,2022-11-28,4,,,,9981,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-058904,2022-11-28,4,,,,8637,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-056458,2022-11-10,4,001-40895,221379091.0,,19203,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-056129,2022-11-08,4,001-40895,221369878.0,,20898,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-056122,2022-11-08,4,001-40489,221369789.0,,29024,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-055791,2022-11-04,4,001-40489,221362521.0,,42332,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-055607,2022-11-03,4,,,,8785,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-055561,2022-11-03,4,,,,7213,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-055288,2022-11-02,4,001-40489,221354508.0,,50817,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001628280-22-027126,2022-10-26,4,001-41536,221334523.0,,24597,0,0,xslF345X03/wf-form4_166682890436555.xml,FORM 4,GOOGL,0001652044
0001209191-22-054677,2022-10-26,4,,,,9986,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-054572,2022-10-25,4,,,,8636,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-052966,2022-10-06,4,,,,8003,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-052920,2022-10-05,4,,,,7214,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-052328,2022-10-04,4,,,,12214,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-051975,2022-10-03,4,,,,10765,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-051439,2022-09-28,4,,,,8566,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-051420,2022-09-27,4,,,,9985,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-051418,2022-09-27,4,,,,16746,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-051405,2022-09-27,4,,,,16836,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-051403,2022-09-27,4,,,,16086,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-051400,2022-09-27,4,,,,16033,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-051396,2022-09-27,4,,,,9493,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-049532,2022-09-12,4,,,,9492,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-048450,2022-09-02,4,,,,7213,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-047825,2022-08-29,4,,,,8567,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-047822,2022-08-29,4,,,,9986,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-045299,2022-08-10,4,,,,9492,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-045122,2022-08-09,4,,,,20486,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-044943,2022-08-09,4,,,,5190,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-044748,2022-08-08,4,,,,15051,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-044628,2022-08-05,4,,,,12982,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-044072,2022-08-03,4,,,,7215,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-043551,2022-07-29,4,,,,8094,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-043230,2022-07-26,4,,,,9080,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-043227,2022-07-26,4,,,,9649,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0000929638-22-001155,2022-07-15,4,001-40653,221086471.0,,23340,0,0,xslF345X03/form4.xml,,GOOGL,0001652044
0001209191-22-041848,2022-07-11,4,,,,49656,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-041577,2022-07-08,4,,,,9372,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-041576,2022-07-08,4,,,,8991,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-041573,2022-07-08,4,,,,12422,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-041571,2022-07-08,4,,,,10197,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-041569,2022-07-08,4,,,,9691,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-041564,2022-07-08,4,,,,11989,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-041562,2022-07-08,4,,,,8072,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-040982,2022-07-06,4,,,,35108,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-040372,2022-07-01,4,,,,8240,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-040364,2022-07-01,4,,,,7188,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-039873,2022-06-29,4,,,,8543,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-039719,2022-06-28,4,,,,9954,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-039717,2022-06-28,4,,,,20268,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-039714,2022-06-28,4,,,,16225,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-039705,2022-06-28,4,,,,16138,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-039698,2022-06-28,4,,,,15466,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-039695,2022-06-28,4,,,,9059,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-036463,2022-06-13,4,,,,32914,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-036461,2022-06-13,4,,,,47072,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-033699,2022-06-02,4,,,,7187,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-032710,2022-05-27,4,,,,9953,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-032706,2022-05-27,4,,,,8555,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-031962,2022-05-25,4,001-40895,22964400.0,,11354,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-029127,2022-05-16,4,001-40895,22929376.0,,13319,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-028734,2022-05-12,4,,,,14604,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-028641,2022-05-12,4,001-40895,22919520.0,,20862,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-028184,2022-05-10,4,,,,35048,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-028179,2022-05-10,4,,,,47275,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-027590,2022-05-06,4,001-40895,22901332.0,,17007,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-027197,2022-05-04,4,,,,8203,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-027181,2022-05-04,4,,,,6322,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-025745,2022-04-27,4,,,,9953,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-025250,2022-04-21,4,,,,15201,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-025248,2022-04-21,4,,,,55219,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-025246,2022-04-21,4,,,,10824,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-025244,2022-04-21,4,,,,57971,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
0001209191-22-025078,2022-04-20,4,,,,4694,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,GOOGL,0001652044
